time,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,ec00,ec06,ec12,ec18,spot_fr,spot_uk,spot_be,spot_nl,imb_uk,uk_nl_spot_delta,uk_fr_spot_delta,uk_be_spot_delta,uk_spot_delta,ec00_delta,ec00_lag,ec00_06_delta,ec06_12_delta,ec12_18_delta,shifted_dir,imb_vol,cons,vol_dir,spread
2021-10-03 00:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6050.06,6136.3,6087.97,6043.31,0.04,227.56,-1.66,-1.02,104.35,228.58,227.52,229.22,18.68,781.79,434.98,-86.24,48.33,44.66,1.0,-168.3305,22423.0,0,-123.21000000000001
2021-10-03 01:00:00+00:00,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6147.86,6227.22,6195.44,6339.81,-0.09,176.57,-2.9,-1.91,-14.56,178.48,176.66,179.47,-26.76,1263.04,97.8,-79.36,31.78,-144.37,-1.0,0.6069999999999993,21420.5,1,-191.13
2021-10-03 02:00:00+00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5859.61,6073.43,6258.21,6407.19,-2.02,121.32,-2.02,-2.02,-12.63,123.34,123.34,123.34,-46.8,1177.46,-288.25,-213.82,-184.78,-148.98,-1.0,-71.3475,20851.0,0,-133.95
2021-10-03 03:00:00+00:00,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5563.93,5727.74,6085.77,6106.04,-1.03,68.8,-1.03,-1.0,107.5,69.8,69.83,69.83,-64.68,938.98,-295.68,-163.81,-358.03,-20.27,1.0,-370.00800000000004,20206.0,0,38.7
2021-10-03 04:00:00+00:00,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5479.87,5536.45,5796.78,5768.4,0.06,78.06,-0.04,0.02,134.0,78.04,78.0,78.1,-92.4,900.83,-84.06,-56.58,-260.33,28.38,1.0,-352.4355,19761.0,0,55.94
2021-10-03 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5308.42,5211.59,5243.63,5270.87,22.21,151.75,22.64,119.9,242.5,31.85,129.54,129.11,-62.08,682.07,-171.45,96.83,-32.04,-27.24,-1.0,55.795,20099.5,1,90.75
2021-10-03 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5128.1,5089.69,5036.58,5109.69,31.25,92.86,31.95,167.3,254.0,-74.44,61.61,60.91,-118.55,215.98,-180.32,38.41,53.11,-73.11,-1.0,114.7235,21446.0,1,161.14
2021-10-03 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5753.51,5328.54,5439.46,5675.87,69.01,170.5,89.36,205.74,258.5,-35.24,101.49,81.14,-65.07,299.29,625.41,424.97,-110.92,-236.41,-1.0,162.214,23159.0,1,88.0
2021-10-03 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6735.49,6378.13,6380.14,6691.35,61.42,212.19,90.0,240.0,225.0,-27.81,150.77,122.19,-42.65,593.98,981.98,357.36,-2.01,-311.21,-1.0,488.052,26356.5,1,12.810000000000002
2021-10-03 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7649.37,7108.74,7349.91,7544.2,71.66,205.5,89.72,239.9,152.5,-34.4,133.84,115.78,-17.07,431.92,913.88,540.63,-241.17,-194.29,1.0,629.485,28981.5,1,-53.0
2021-10-03 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8190.74,7627.95,7944.94,8096.83,101.0,170.49,101.0,231.97,140.45,-61.48,69.49,69.49,-23.01,46.46,541.37,562.79,-316.99,-151.89,1.0,175.0905,30730.0,1,-30.04000000000002
2021-10-03 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8578.94,8156.63,8474.44,8672.06,84.47,171.53,84.47,194.9,60.25,-23.37,87.06,87.06,-35.21,297.0,388.2,422.31,-317.81,-197.62,1.0,-19.1325,31668.0,0,-111.28
2021-10-03 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9192.3,9004.25,8962.58,9194.93,68.61,97.5,68.61,150.0,38.72,-52.5,28.89,28.89,-94.29,1293.35,613.36,188.05,41.67,-232.35,1.0,-324.556,32818.0,0,-58.78
2021-10-03 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9396.57,9331.62,9005.6,9382.2,58.11,78.21,58.11,120.0,38.17,-41.79,20.1,20.1,-111.04,2099.88,204.27,64.95,326.02,-376.6,-1.0,-785.226,31953.0,0,-40.03999999999999
2021-10-03 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9106.72,9219.38,8923.25,9244.51,63.66,109.17,66.46,105.0,72.52,4.17,45.51,42.71,-97.52,2531.28,-289.85,-112.66,296.13,-321.26,1.0,-857.6525,31050.5,0,-36.650000000000006
2021-10-03 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8483.83,8587.12,8508.58,8679.3,110.26,171.81,110.86,115.0,82.34,56.81,61.55,60.95,-45.08,2320.48,-622.89,-103.29,78.54,-170.72,1.0,-1164.3764999999999,31350.5,0,-89.47
2021-10-03 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7838.01,7803.58,7829.9,8067.94,127.59,234.42,127.59,127.59,83.49,106.83,106.83,106.83,-7.18,2007.41,-645.82,34.43,-26.32,-238.04,1.0,-784.134,32224.0,0,-150.93
2021-10-03 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7286.69,7311.36,7254.28,7491.23,153.84,277.34,153.84,153.84,100.5,123.5,123.5,123.5,-26.21,2171.94,-551.32,-24.67,57.08,-236.95,-1.0,-272.954,33395.5,0,-176.83999999999997
2021-10-03 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7150.36,7278.45,7099.08,7300.47,152.61,284.49,144.8,164.9,80.0,119.59,131.88,139.69,-18.21,2330.16,-136.33,-128.09,179.37,-201.39,-1.0,-267.145,33678.0,0,-204.49
2021-10-03 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7098.55,7225.75,7042.7,7268.12,120.08,163.36,120.08,120.08,158.5,43.28,43.28,43.28,-51.82,2353.59,-51.81,-127.2,183.05,-225.42,1.0,-219.66500000000002,33730.5,0,-4.860000000000014
2021-10-03 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7057.96,7107.34,6880.8,7115.88,119.7,202.07,119.7,119.7,70.1,82.37,82.37,82.37,-8.62,2267.94,-40.59,-49.38,226.54,-235.08,-1.0,-409.405,31790.5,0,-131.97
2021-10-03 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6878.14,6890.76,6669.39,6838.93,133.6,111.02,73.35,108.4,48.84,2.62,-22.58,37.67,-93.4,1791.29,-179.82,-12.62,221.37,-169.54,-1.0,-28.8215,29036.0,0,-62.17999999999999
2021-10-03 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,6589.03,6624.3,6383.64,6464.07,74.2,160.17,74.2,74.2,51.36,85.97,85.97,85.97,-135.91,1217.17,-289.11,-35.27,240.66,-80.43,-1.0,-293.41549999999995,26164.5,0,-108.80999999999999
2021-10-03 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6393.36,6338.0,6000.9,6128.9,71.13,94.15,71.13,71.13,51.48,23.02,23.02,23.02,-126.79,778.28,-195.67,55.36,337.1,-128.0,-1.0,-363.3025,23284.5,0,-42.67000000000001
2021-10-04 00:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5981.23,5938.92,5815.2,5841.18,70.45,160.06,70.45,70.45,128.29,89.61,89.61,89.61,-67.5,-68.83,-412.13,42.31,123.72,-25.98,-1.0,-218.23949999999996,21510.5,0,-31.77000000000001
2021-10-04 01:00:00+00:00,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5709.25,5643.03,5511.1,5605.74,67.34,166.01,67.34,67.34,47.95,98.67,98.67,98.67,-10.56,-438.61,-271.98,66.22,131.93,-94.64,-1.0,-112.0335,21234.0,0,-118.05999999999999
2021-10-04 02:00:00+00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5412.86,5367.25,5275.16,5381.83,67.3,160.12,67.3,67.3,66.73,92.82,92.82,92.82,38.8,-446.75,-296.39,45.61,92.09,-106.67,-1.0,-4.554,21090.5,0,-93.39
2021-10-04 03:00:00+00:00,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5222.33,5289.6,5145.69,5227.51,90.2,166.01,90.2,90.2,133.11,75.81,75.81,75.81,97.21,-341.6,-190.53,-67.27,143.91,-81.82,1.0,-127.935,20669.0,0,-32.89999999999998
2021-10-04 04:00:00+00:00,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5134.3,5349.42,5213.79,5263.92,176.7,192.41,176.7,178.08,256.48,14.33,15.71,15.71,114.35,-345.57,-88.03,-215.12,135.63,-50.13,1.0,-322.745,20701.0,0,64.07000000000002
2021-10-04 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5275.77,5492.16,5354.47,5326.85,217.1,226.8,217.1,217.1,158.0,9.7,9.7,9.7,75.05,-32.65,141.47,-216.39,137.69,27.62,1.0,-359.39649999999995,22223.5,0,-68.80000000000001
2021-10-04 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5404.27,5632.84,5442.0,5397.44,221.99,205.18,221.99,221.99,158.0,-16.81,-16.81,-16.81,112.32,276.17,128.5,-228.57,190.84,44.56,1.0,273.392,26875.5,1,-47.18000000000001
2021-10-04 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5973.81,5867.66,5976.85,5978.42,213.6,257.45,213.6,213.6,158.0,43.85,43.85,43.85,86.95,220.3,569.54,106.15,-109.19,-1.57,1.0,60.0515,32151.0,1,-99.44999999999999
2021-10-04 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6812.23,6663.29,6942.32,6953.39,198.22,257.4,196.93,196.93,91.0,60.47,59.18,60.47,45.21,76.74,838.42,148.94,-279.03,-11.07,1.0,102.15849999999999,34894.5,1,-166.39999999999998
2021-10-04 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7415.72,7297.72,7558.8,7665.93,185.87,193.69,178.16,140.0,91.25,53.69,7.82,15.53,-11.81,-233.65,603.49,118.0,-261.08,-107.13,-1.0,-95.4485,36301.0,0,-102.44
2021-10-04 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7790.98,7781.22,8012.22,8053.8,169.42,180.59,142.15,110.0,91.5,70.59,11.17,38.44,10.1,-399.76,375.26,9.76,-231.0,-41.58,-1.0,-228.243,36225.0,0,-89.09
2021-10-04 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8017.54,8030.9,8129.94,8148.61,163.93,169.1,131.22,104.9,91.5,64.2,5.17,37.88,-2.43,-561.4,226.56,-13.36,-99.04,-18.67,-1.0,-367.0425,36393.5,0,-77.6
2021-10-04 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7791.84,7809.61,7665.57,7852.46,150.61,155.16,115.81,103.93,224.93,51.23,4.55,39.35,57.66,-1400.46,-225.7,-17.77,144.04,-186.89,-1.0,-136.459,36465.5,0,69.77000000000001
2021-10-04 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7395.46,7366.65,7050.94,7268.67,154.98,149.12,120.0,111.15,91.5,37.97,-5.86,29.12,70.91,-2001.11,-396.38,28.81,315.71,-217.73,-1.0,-87.832,35847.0,0,-57.620000000000005
2021-10-04 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6779.35,6737.84,6453.67,6658.55,160.32,169.53,140.0,140.0,91.78,29.53,9.21,29.53,60.36,-2327.37,-616.11,41.51,284.17,-204.88,-1.0,300.41150000000005,35189.0,1,-77.75
2021-10-04 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5836.75,5942.49,5756.6,5853.78,187.61,222.09,174.64,197.06,171.0,25.03,34.48,47.45,50.28,-2647.08,-942.6,-105.74,185.89,-97.18,-1.0,-153.5315,34944.0,0,-51.09
2021-10-04 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5059.06,5086.7,5021.69,5037.11,211.63,292.82,211.88,212.33,249.5,80.49,81.19,80.94,58.4,-2778.95,-777.69,-27.64,65.01,-15.42,-1.0,-317.635,36509.5,0,-43.31999999999999
2021-10-04 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4520.39,4410.41,4513.12,4593.88,230.0,416.86,230.0,230.0,172.0,186.86,186.86,186.86,139.52,-2766.3,-538.67,109.98,-102.71,-80.76,-1.0,78.22200000000001,37384.0,1,-244.86
2021-10-04 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4406.58,4153.09,4311.94,4373.55,207.2,350.75,207.2,207.2,94.5,143.55,143.55,143.55,66.26,-2743.78,-113.81,253.49,-158.85,-61.61,-1.0,292.428,37580.5,1,-256.25
2021-10-04 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4310.97,4028.35,4197.72,4304.83,170.6,267.81,170.6,170.6,159.75,97.21,97.21,97.21,104.45,-2787.58,-95.61,282.62,-169.37,-107.11,-1.0,157.901,36931.5,1,-108.06
2021-10-04 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4197.64,3962.64,4022.15,4243.26,159.07,188.43,159.07,159.07,159.75,29.36,29.36,29.36,-13.64,-2860.32,-113.33,235.0,-59.51,-221.11,-1.0,-46.712,34929.0,0,-28.680000000000007
2021-10-04 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4100.36,4054.7,4042.87,4184.47,133.1,175.38,133.1,133.1,183.05,42.28,42.28,42.28,64.36,-2777.78,-97.28,45.66,11.83,-141.6,-1.0,-19.06150000000001,31867.5,0,7.670000000000016
2021-10-04 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,4070.05,4188.45,4228.11,4190.05,121.65,243.03,121.65,121.65,230.0,121.38,121.38,121.38,82.86,-2518.98,-30.31,-118.4,-39.66,38.06,-1.0,-205.645,28536.0,0,-13.030000000000001
2021-10-04 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4152.8,4266.87,4388.79,4305.51,112.4,215.61,112.4,112.4,155.44,103.21,103.21,103.21,121.46,-2240.56,82.75,-114.07,-121.92,83.28,-1.0,309.857,25077.5,1,-60.170000000000016
2021-10-05 00:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4394.8,4600.34,4774.55,4611.35,100.38,203.54,100.38,100.38,146.0,103.16,103.16,103.16,43.48,-1586.43,242.0,-205.54,-174.21,163.2,-1.0,266.1785,22965.5,1,-57.53999999999999
2021-10-05 01:00:00+00:00,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4419.46,4729.4,4735.69,4796.3,94.58,193.66,94.58,94.58,225.78,99.08,99.08,99.08,27.65,-1289.79,24.66,-309.94,-6.29,-60.61,-1.0,45.623,22569.0,1,32.120000000000005
2021-10-05 02:00:00+00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4898.1,4971.53,5011.53,4937.36,94.68,142.94,94.74,94.91,164.59,48.03,48.26,48.2,-17.18,-514.76,478.64,-73.43,-40.0,74.17,-1.0,-76.641,22211.0,0,21.650000000000006
2021-10-05 03:00:00+00:00,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5139.96,5185.19,5254.06,5225.06,110.96,123.47,110.96,110.96,72.0,12.51,12.51,12.51,-42.54,-82.37,241.86,-45.23,-68.87,29.0,-1.0,95.3395,21677.0,1,-51.47
2021-10-05 04:00:00+00:00,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5464.78,5259.28,5469.23,5580.48,168.12,170.54,168.12,168.12,81.0,2.42,2.42,2.42,-21.87,330.48,324.82,205.5,-209.95,-111.25,1.0,142.80100000000002,21814.5,1,-89.53999999999999
2021-10-05 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5897.23,5509.92,5948.49,6076.53,217.61,228.83,217.61,217.61,158.3,11.22,11.22,11.22,2.03,621.46,432.45,387.31,-438.57,-128.04,-1.0,-189.5135,23140.0,0,-70.53
2021-10-05 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6108.63,5873.38,6129.59,6283.18,229.05,228.93,229.05,229.05,242.0,-0.12,-0.12,-0.12,23.75,704.36,211.4,235.25,-256.21,-153.59,-1.0,-260.374,27705.5,0,13.069999999999993
2021-10-05 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6574.04,6433.51,6542.7,6661.53,217.54,271.73,217.54,217.54,242.0,54.19,54.19,54.19,14.28,600.23,465.41,140.53,-109.19,-118.83,-1.0,-90.61850000000001,33075.5,0,-29.730000000000018
2021-10-05 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6989.91,7384.4,7446.05,7283.04,204.04,275.7,204.04,204.04,239.0,71.66,71.66,71.66,18.3,177.68,415.87,-394.49,-61.65,163.01,-1.0,147.6045,34965.5,1,-36.69999999999999
2021-10-05 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7026.95,7626.47,7568.11,7371.61,194.92,245.37,194.92,194.92,234.5,50.45,50.45,50.45,51.68,-388.77,37.04,-599.52,58.36,196.5,-1.0,114.39099999999999,36289.0,1,-10.870000000000005
2021-10-05 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7276.88,7731.99,8157.35,7864.86,180.71,220.25,180.71,180.71,89.1,39.54,39.54,39.54,39.66,-514.1,249.93,-455.11,-425.36,292.49,-1.0,68.324,36448.0,1,-131.15
2021-10-05 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7801.42,8241.41,8510.29,8543.1,162.18,206.23,162.18,162.18,85.15,44.05,44.05,44.05,37.13,-216.12,524.54,-439.99,-268.88,-32.81,-1.0,206.50949999999997,36721.0,1,-121.07999999999998
2021-10-05 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8570.59,8702.52,9084.62,8838.39,155.0,182.08,155.0,155.0,93.0,27.08,27.08,27.08,26.92,778.75,769.17,-131.93,-382.1,246.23,1.0,-219.02550000000002,37348.0,0,-89.08000000000001
2021-10-05 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8713.19,8882.12,8862.59,8840.85,155.31,178.5,155.31,155.31,87.33,23.19,23.19,23.19,29.38,1317.73,142.6,-168.93,19.53,21.74,-1.0,-521.2075,36855.0,0,-91.17
2021-10-05 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8393.43,8648.55,8632.46,8678.19,159.55,179.76,159.55,159.55,85.25,20.21,20.21,20.21,10.23,1614.08,-319.76,-255.12,16.09,-45.73,-1.0,-140.27399999999997,36037.5,0,-94.50999999999999
